THREADS_PER_BLOCK,DIM_SIZE,num_iterations,time
256,50,613,9
256,50,614,9
256,50,615,9
256,50,616,9
256,50,617,10
256,50,618,9
256,50,619,9
256,50,620,9
256,50,621,9
256,50,622,10
256,50,623,9
256,50,624,10
256,50,625,9
256,50,626,9
256,50,627,10
256,50,628,9
256,50,629,9
256,50,630,9
256,50,631,9
256,50,632,9
256,50,633,9
256,50,634,10
256,50,635,9
256,50,636,9
256,50,637,9
256,50,638,9
256,50,639,9
256,50,640,9
256,50,641,9
256,50,642,9
256,50,643,9
256,50,644,9
256,50,645,9
256,50,646,9
256,50,647,9
256,50,648,9
256,50,649,9
256,50,650,9
256,50,651,9
256,50,652,10
256,50,653,9
256,50,654,9
256,50,655,9
256,50,656,9
256,50,657,9
256,50,658,9
256,50,659,9
256,50,660,9
256,50,661,9
256,50,662,9
256,50,663,10
256,50,664,10
256,50,665,10
256,50,666,9
256,50,667,10
256,50,668,9
256,50,669,9
256,50,670,10
256,50,671,9
256,50,672,10
256,50,673,9
256,50,674,10
256,50,675,9
256,50,676,10
256,50,677,9
256,50,678,10
256,50,679,10
256,50,680,9
256,50,681,9
256,50,682,9
256,50,683,9
256,50,684,9
256,50,685,10
256,50,686,10
256,50,687,10
256,50,688,10
256,50,689,9
256,50,690,9
256,50,691,9
256,50,692,10
256,50,693,9
256,50,694,9
256,50,695,10
256,50,696,10
256,50,697,10
256,50,698,9
256,50,699,9
256,50,700,9
256,50,701,10
256,50,702,9
256,50,703,9
256,50,704,9
256,50,705,9
256,50,706,10
256,50,707,9
256,50,708,9
256,50,709,10
256,50,710,10
256,50,711,9
256,50,712,9
256,50,713,10
256,50,714,9
256,50,715,9
256,50,716,10
256,50,717,9
256,50,718,9
256,50,719,9
256,50,720,9
256,50,721,9
256,50,722,9
256,50,723,9
256,50,724,9
256,50,725,9
256,50,726,9
256,50,727,9
256,50,728,10
256,50,729,9
256,50,730,9
256,50,731,9
256,50,732,9
256,50,733,9
256,50,734,9
256,50,735,9
256,50,736,9
256,50,737,9
256,50,738,9
256,50,739,9
256,50,740,9
256,50,741,9
256,50,742,9
256,50,743,9
256,50,744,9
256,50,745,9
256,50,746,9
256,50,747,9
256,50,748,9
256,50,749,9
256,50,750,9
256,50,751,9
256,50,752,10
256,50,753,10
256,50,754,9
256,50,755,9
256,50,756,9
256,50,757,9
256,50,758,9
256,50,759,9
256,50,760,10
256,50,761,10
256,50,762,9
256,50,763,9
256,50,764,10
256,50,765,9
256,50,766,10
256,50,767,9
256,50,768,9
256,50,769,9
256,50,770,9
256,50,771,9
256,50,772,9
256,50,773,9
256,50,774,9
256,50,775,9
256,50,776,9
256,50,777,9
256,50,778,9
256,50,779,9
256,50,780,9
256,50,781,10
256,50,782,9
256,50,783,9
256,50,784,9
256,50,785,9
256,50,786,9
256,50,787,9
256,50,788,9
256,50,789,9
256,50,790,9
256,50,791,9
256,50,792,8
256,50,793,9
256,50,794,9
256,50,795,9
256,50,796,9
256,50,797,9
256,50,798,9
256,50,799,9
256,50,800,9
256,50,801,9
256,50,802,9
256,50,803,9
256,50,804,9
256,50,805,10
256,50,806,9
256,50,807,9
256,50,808,9
256,50,809,9
256,50,810,9
256,50,811,9
256,50,812,9
256,50,813,9
256,50,814,10
256,50,815,9
256,50,816,9
256,50,817,10
256,50,818,9
256,50,819,9
256,50,820,9
256,50,821,9
256,50,822,10
256,50,823,9
256,50,824,9
256,50,825,9
256,50,826,9
256,50,827,8
256,50,828,9
256,50,829,8
256,50,830,9
256,50,831,10
256,50,832,9
256,50,833,10
256,50,834,9
256,50,835,9
256,50,836,10
256,50,837,9
256,50,838,9
256,50,839,9
256,50,840,9
256,50,841,9
256,50,842,9
256,50,843,9
256,50,844,9
256,50,845,9
256,50,846,9
256,50,847,9
256,50,848,9
256,50,849,9
256,50,850,9
256,50,851,9
256,50,852,9
256,50,853,9
256,50,854,9
256,50,855,9
256,50,856,9
256,50,857,9
256,50,858,9
256,50,859,9
256,50,860,9
256,50,861,9
256,50,862,9
256,50,863,9
256,50,864,10
256,50,865,9
256,50,866,9
256,50,867,10
256,50,868,9
256,50,869,9
256,50,870,10
256,50,871,9
256,50,872,10
256,50,873,9
256,50,874,9
256,50,875,10
256,50,876,10
256,50,877,10
256,50,878,10
256,50,879,10
256,50,880,9
256,50,881,9
256,50,882,9
256,50,883,9
256,50,884,9
256,50,885,10
256,50,886,10
256,50,887,10
256,50,888,9
256,50,889,9
256,50,890,10
256,50,891,10
256,50,892,10
256,50,893,9
256,50,894,9
256,50,895,9
256,50,896,9
256,50,897,10
256,50,898,9
256,50,899,9
256,50,900,9
256,50,901,10
256,50,902,9
256,50,903,10
256,50,904,9
256,50,905,9
256,50,906,9
256,50,907,10
256,50,908,10
256,50,909,9
256,50,910,9
256,50,911,10
256,50,912,10
256,50,913,9
256,50,914,9
256,50,915,9
256,50,916,10
256,50,917,9
256,50,918,10
256,50,919,10
256,50,920,9
256,50,921,10
256,50,922,9
256,50,923,9
256,50,924,9
256,50,925,9
256,50,926,9
256,50,927,9
256,50,928,9
256,50,929,9
256,50,930,9
256,50,931,9
256,50,932,9
256,50,933,9
256,50,934,8
256,50,935,8
256,50,936,8
256,50,937,9
256,50,938,8
256,50,939,9
256,50,940,8
256,50,941,9
256,50,942,9
256,50,943,9
256,50,944,9
256,50,945,9
256,50,946,9
256,50,947,9
256,50,948,9
256,50,949,9
256,50,950,9
256,50,951,9
256,50,952,9
256,50,953,9
256,50,954,10
256,50,955,9
256,50,956,9
256,50,957,9
256,50,958,9
256,50,959,9
256,50,960,8
256,50,961,9
256,50,962,9
256,50,963,9
256,50,964,9
256,50,965,9
256,50,966,9
256,50,967,9
256,50,968,8
256,50,969,9
256,50,970,9
256,50,971,9
256,50,972,9
256,50,973,9
256,50,974,10
256,50,975,9
256,50,976,9
256,50,977,9
256,50,978,9
256,50,979,10
256,50,980,9
256,50,981,9
256,50,982,9
256,50,983,9
256,50,984,9
256,50,985,9
256,50,986,9
256,50,987,9
256,50,988,9
256,50,989,9
256,50,990,9
256,50,991,9
256,50,992,9
256,50,993,9
256,50,994,9
256,50,995,9
256,50,996,9
256,50,997,9
256,50,998,9
256,50,999,9
256,50,1000,9
256,50,1001,8
256,50,1002,9
256,50,1003,9
256,50,1004,9
256,50,1005,9
256,50,1006,9
256,50,1007,9
256,50,1008,9
256,50,1009,9
256,50,1010,9
256,50,1011,9
256,50,1012,9
256,50,1013,9
256,50,1014,9
256,50,1015,10
256,50,1016,9
256,50,1017,9
256,50,1018,8
256,50,1019,9
256,50,1020,9
256,50,1021,9
256,50,1022,9
256,50,1023,9
256,50,1024,9
256,50,1025,9
256,50,1026,9
256,50,1027,8
256,50,1028,9
256,50,1029,9
256,50,1030,9
256,50,1031,9
256,50,1032,9
256,50,1033,9
256,50,1034,9
256,50,1035,9
256,50,1036,9
256,50,1037,9
256,50,1038,9
256,50,1039,9
256,50,1040,9
256,50,1041,9
256,50,1042,8
256,50,1043,9
256,50,1044,9
256,50,1045,9
256,50,1046,9
256,50,1047,8
256,50,1048,8
256,50,1049,9
256,50,1050,9
256,50,1051,9
256,50,1052,9
256,50,1053,9
256,50,1054,9
256,50,1055,9
256,50,1056,9
256,50,1057,9
256,50,1058,9
256,50,1059,9
256,50,1060,9
256,50,1061,8
256,50,1062,9
256,50,1063,9
256,50,1064,8
256,50,1065,9
256,50,1066,9
256,50,1067,9
256,50,1068,9
256,50,1069,9
256,50,1070,9
256,50,1071,9
256,50,1072,9
256,50,1073,8
256,50,1074,9
256,50,1075,9
256,50,1076,9
256,50,1077,9
256,50,1078,8
256,50,1079,8
256,50,1080,8
256,50,1081,9
256,50,1082,9
256,50,1083,9
256,50,1084,9
256,50,1085,9
256,50,1086,9
256,50,1087,9
256,50,1088,9
256,50,1089,8
256,50,1090,8
256,50,1091,8
256,50,1092,9
256,50,1093,9
256,50,1094,9
256,50,1095,9
256,50,1096,9
256,50,1097,9
256,50,1098,9
256,50,1099,9
256,50,1100,8
256,50,1101,8
256,50,1102,8
256,50,1103,9
256,50,1104,9
256,50,1105,9
256,50,1106,9
256,50,1107,9
256,50,1108,9
256,50,1109,9
256,50,1110,8
256,50,1111,8
256,50,1112,9
256,50,1113,9
256,50,1114,9
256,50,1115,9
256,50,1116,9
256,50,1117,9
256,50,1118,8
256,50,1119,9
256,50,1120,9
256,50,1121,9
256,50,1122,9
256,50,1123,9
256,50,1124,9
256,50,1125,9
256,50,1126,9
256,50,1127,9
256,50,1128,9
256,50,1129,8
256,50,1130,8
256,50,1131,8
256,50,1132,8
256,50,1133,9
256,50,1134,9
256,50,1135,9
256,50,1136,8
256,50,1137,9
256,50,1138,9
256,50,1139,9
256,50,1140,9
256,50,1141,9
256,50,1142,9
256,50,1143,9
256,50,1144,9
256,50,1145,9
256,50,1146,9
256,50,1147,9
256,50,1148,9
256,50,1149,9
256,50,1150,9
256,50,1151,8
256,50,1152,9
256,50,1153,9
256,50,1154,9
256,50,1155,8
256,50,1156,8
256,50,1157,9
256,50,1158,9
256,50,1159,9
256,50,1160,9
256,50,1161,9
256,50,1162,9
256,50,1163,9
256,50,1164,8
256,50,1165,9
256,50,1166,9
256,50,1167,9
256,50,1168,8
256,50,1169,9
256,50,1170,9
256,50,1171,9
256,50,1172,9
256,50,1173,9
256,50,1174,8
256,50,1175,9
256,50,1176,9
256,50,1177,9
256,50,1178,9
256,50,1179,9
256,50,1180,9
256,50,1181,9
256,50,1182,9
256,50,1183,9
256,50,1184,9
256,50,1185,9
256,50,1186,8
256,50,1187,9
256,50,1188,9
256,50,1189,9
256,50,1190,9
256,50,1191,9
256,50,1192,9
256,50,1193,9
256,50,1194,9
256,50,1195,9
256,50,1196,9
256,50,1197,8
256,50,1198,9
256,50,1199,9
256,50,1200,9
256,50,1201,9
256,50,1202,9
256,50,1203,9
256,50,1204,9
256,50,1205,9
256,50,1206,9
256,50,1207,9
256,50,1208,9
256,50,1209,9
256,50,1210,9
256,50,1211,9
256,50,1212,9
256,50,1213,9
256,50,1214,9
256,50,1215,8
256,50,1216,9
256,50,1217,9
256,50,1218,9
256,50,1219,9
256,50,1220,9
256,50,1221,9
256,50,1222,9
256,50,1223,9
256,50,1224,9
256,50,1225,9
256,50,1226,9
256,50,1227,9
256,50,1228,9
256,50,1229,9
256,50,1230,9
256,50,1231,9
256,50,1232,8
256,50,1233,8
256,50,1234,8
256,50,1235,9
256,50,1236,9
256,50,1237,9
256,50,1238,9
256,50,1239,9
256,50,1240,8
256,50,1241,8
256,50,1242,9
256,50,1243,9
256,50,1244,9
256,50,1245,9
256,50,1246,9
256,50,1247,9
256,50,1248,9
256,50,1249,8
256,50,1250,9
256,50,1251,9
256,50,1252,9
256,50,1253,9
256,50,1254,9
256,50,1255,8
256,50,1256,9
256,50,1257,9
256,50,1258,9
256,50,1259,9
256,50,1260,9
256,50,1261,9
256,50,1262,8
256,50,1263,8
256,50,1264,8
256,50,1265,8
256,50,1266,8
256,50,1267,8
256,50,1268,8
256,50,1269,8
256,50,1270,9
256,50,1271,9
256,50,1272,9
256,50,1273,9
256,50,1274,9
256,50,1275,9
256,50,1276,9
256,50,1277,8
256,50,1278,8
256,50,1279,8
256,50,1280,8
256,50,1281,8
256,50,1282,8
256,50,1283,8
256,50,1284,9
256,50,1285,8
256,50,1286,8
256,50,1287,8
256,50,1288,8
256,50,1289,9
256,50,1290,9
256,50,1291,9
256,50,1292,9
256,50,1293,9
256,50,1294,9
256,50,1295,9
256,50,1296,9
256,50,1297,9
256,50,1298,9
256,50,1299,9
256,50,1300,9
256,50,1301,8
256,50,1302,8
256,50,1303,9
256,50,1304,9
256,50,1305,9
256,50,1306,9
256,50,1307,9
256,50,1308,9
256,50,1309,9
256,50,1310,8
256,50,1311,9
256,50,1312,9
256,50,1313,9
256,50,1314,9
256,50,1315,9
256,50,1316,9
256,50,1317,9
256,50,1318,9
256,50,1319,9
256,50,1320,8
256,50,1321,8
256,50,1322,9
256,50,1323,9
256,50,1324,9
256,50,1325,9
256,50,1326,9
256,50,1327,9
256,50,1328,8
256,50,1329,9
256,50,1330,9
256,50,1331,9
256,50,1332,9
256,50,1333,8
256,50,1334,9
256,50,1335,9
256,50,1336,9
256,50,1337,9
256,50,1338,9
256,50,1339,9
256,50,1340,8
256,50,1341,8
256,50,1342,8
256,50,1343,8
256,50,1344,9
256,50,1345,9
256,50,1346,9
256,50,1347,9
256,50,1348,9
256,50,1349,9
256,50,1350,9
256,50,1351,9
256,50,1352,9
256,50,1353,9
256,50,1354,9
256,50,1355,9
256,50,1356,9
256,50,1357,9
256,50,1358,9
256,50,1359,9
256,50,1360,9
256,50,1361,9
256,50,1362,9
256,50,1363,9
256,50,1364,9
256,50,1365,9
256,50,1366,9
256,50,1367,8
256,50,1368,8
256,50,1369,9
256,50,1370,9
256,50,1371,9
256,50,1372,9
256,50,1373,9
256,50,1374,9
256,50,1375,9
256,50,1376,9
256,50,1377,8
256,50,1378,9
256,50,1379,9
256,50,1380,9
256,50,1381,9
256,50,1382,9
256,50,1383,9
256,50,1384,9
256,50,1385,9
256,50,1386,9
256,50,1387,10
256,50,1388,9
256,50,1389,9
256,50,1390,9
256,50,1391,9
256,50,1392,9
256,50,1393,9
256,50,1394,9
256,50,1395,9
256,50,1396,9
256,50,1397,8
256,50,1398,9
256,50,1399,9
256,50,1400,9
256,50,1401,9
256,50,1402,9
256,50,1403,9
256,50,1404,9
256,50,1405,9
256,50,1406,9
256,50,1407,9
256,50,1408,9
256,50,1409,9
256,50,1410,9
256,50,1411,9
256,50,1412,8
256,50,1413,9
256,50,1414,9
256,50,1415,9
256,50,1416,8
256,50,1417,9
256,50,1418,9
256,50,1419,9
256,50,1420,9
256,50,1421,9
256,50,1422,9
256,50,1423,9
256,50,1424,9
256,50,1425,9
256,50,1426,9
256,50,1427,9
256,50,1428,9
256,50,1429,9
256,50,1430,9
256,50,1431,8
256,50,1432,9
256,50,1433,9
256,50,1434,9
256,50,1435,8
256,50,1436,9
256,50,1437,9
256,50,1438,9
256,50,1439,9
256,50,1440,9
256,50,1441,10
256,50,1442,9
256,50,1443,9
256,50,1444,9
256,50,1445,9
256,50,1446,9
256,50,1447,9
256,50,1448,10
256,50,1449,9
256,50,1450,9
256,50,1451,9
256,50,1452,9
256,50,1453,9
256,50,1454,9
256,50,1455,9
256,50,1456,9
256,50,1457,9
256,50,1458,9
256,50,1459,9
256,50,1460,9
256,50,1461,9
256,50,1462,9
256,50,1463,9
256,50,1464,9
256,50,1465,9
256,50,1466,9
256,50,1467,9
256,50,1468,9
256,50,1469,9
256,50,1470,9
256,50,1471,9
256,50,1472,9
256,50,1473,9
256,50,1474,9
256,50,1475,9
256,50,1476,9
256,50,1477,9
256,50,1478,9
256,50,1479,9
256,50,1480,10
256,50,1481,9
256,50,1482,9
256,50,1483,9
256,50,1484,9
256,50,1485,9
256,50,1486,9
256,50,1487,10
256,50,1488,9
256,50,1489,9
256,50,1490,10
256,50,1491,9
256,50,1492,9
256,50,1493,9
256,50,1494,10
256,50,1495,9
256,50,1496,9
256,50,1497,10
256,50,1498,10
256,50,1499,10
256,50,1500,9
256,50,1501,9
256,50,1502,9
256,50,1503,9
256,50,1504,9
256,50,1505,10
256,50,1506,10
256,50,1507,9
256,50,1508,9
256,50,1509,10
256,50,1510,9
256,50,1511,9
256,50,1512,9
256,50,1513,9
256,50,1514,9
256,50,1515,10
256,50,1516,10
256,50,1517,9
256,50,1518,9
256,50,1519,10
256,50,1520,9
256,50,1521,9
256,50,1522,10
256,50,1523,9
256,50,1524,9
256,50,1525,9
256,50,1526,10
256,50,1527,9
256,50,1528,10
256,50,1529,10
256,50,1530,9
256,50,1531,9
256,50,1532,9
256,50,1533,10
256,50,1534,9
256,50,1535,9
256,50,1536,10
256,50,1537,9
256,50,1538,9
256,50,1539,9
256,50,1540,10
256,50,1541,9
256,50,1542,9
256,50,1543,9
256,50,1544,9
256,50,1545,10
256,50,1546,9
256,50,1547,9
256,50,1548,9
256,50,1549,10
256,50,1550,10
256,50,1551,10
256,50,1552,10
256,50,1553,10
256,50,1554,9
256,50,1555,9
256,50,1556,9
256,50,1557,9
256,50,1558,9
256,50,1559,9
256,50,1560,10
256,50,1561,10
256,50,1562,9
256,50,1563,9
256,50,1564,10
256,50,1565,9
256,50,1566,9
256,50,1567,9
256,50,1568,9
256,50,1569,9
256,50,1570,9
256,50,1571,9
256,50,1572,9
256,50,1573,9
256,50,1574,9
256,50,1575,10
256,50,1576,9
256,50,1577,9
256,50,1578,9
256,50,1579,9
256,50,1580,9
256,50,1581,9
256,50,1582,9
256,50,1583,9
256,50,1584,9
256,50,1585,9
256,50,1586,9
256,50,1587,9
256,50,1588,10
256,50,1589,9
256,50,1590,9
256,50,1591,9
256,50,1592,9
256,50,1593,9
256,50,1594,9
256,50,1595,9
256,50,1596,9
256,50,1597,9
256,50,1598,10
256,50,1599,9
256,50,1600,9
256,50,1601,9
256,50,1602,10
256,50,1603,9
256,50,1604,9
256,50,1605,9
256,50,1606,9
256,50,1607,9
256,50,1608,9
256,50,1609,10
256,50,1610,9
256,50,1611,9
256,50,1612,10
256,50,1613,9
256,50,1614,9
256,50,1615,10
256,50,1616,10
256,50,1617,9
256,50,1618,9
256,50,1619,9
256,50,1620,10
256,50,1621,10
256,50,1622,10
256,50,1623,9
256,50,1624,9
256,50,1625,10
256,50,1626,9
256,50,1627,9
256,50,1628,9
256,50,1629,10
256,50,1630,10
256,50,1631,9
256,50,1632,9
256,50,1633,9
256,50,1634,9
256,50,1635,9
256,50,1636,9
256,50,1637,10
256,50,1638,10
256,50,1639,10
256,50,1640,10
256,50,1641,10
256,50,1642,10
256,50,1643,9
256,50,1644,9
256,50,1645,9
256,50,1646,9
256,50,1647,10
256,50,1648,10
256,50,1649,10
256,50,1650,10
256,50,1651,10
256,50,1652,10
256,50,1653,10
256,50,1654,10
256,50,1655,10
256,50,1656,10
256,50,1657,9
256,50,1658,9
256,50,1659,10
256,50,1660,10
256,50,1661,9
256,50,1662,9
256,50,1663,9
256,50,1664,9
256,50,1665,10
256,50,1666,9
256,50,1667,9
256,50,1668,10
256,50,1669,10
256,50,1670,9
256,50,1671,9
256,50,1672,10
256,50,1673,9
256,50,1674,9
256,50,1675,10
256,50,1676,10
256,50,1677,10
256,50,1678,10
256,50,1679,10
256,50,1680,10
256,50,1681,10
256,50,1682,10
256,50,1683,10
256,50,1684,10
256,50,1685,10
256,50,1686,9
256,50,1687,9
256,50,1688,10
256,50,1689,10
256,50,1690,10
256,50,1691,10
256,50,1692,10
256,50,1693,10
256,50,1694,10
256,50,1695,10
256,50,1696,10
256,50,1697,10
256,50,1698,10
256,50,1699,10
256,50,1700,10
256,50,1701,10
256,50,1702,9
256,50,1703,10
256,50,1704,10
256,50,1705,9
256,50,1706,9
256,50,1707,9
256,50,1708,9
256,50,1709,10
256,50,1710,10
256,50,1711,10
256,50,1712,10
256,50,1713,9
256,50,1714,10
256,50,1715,10
256,50,1716,10
256,50,1717,10
256,50,1718,10
256,50,1719,9
256,50,1720,9
256,50,1721,9
256,50,1722,9
256,50,1723,10
256,50,1724,10
256,50,1725,10
256,50,1726,10
256,50,1727,10
256,50,1728,10
256,50,1729,9
256,50,1730,9
256,50,1731,10
256,50,1732,10
256,50,1733,10
256,50,1734,10
256,50,1735,10
256,50,1736,9
256,50,1737,9
256,50,1738,9
256,50,1739,9
256,50,1740,10
256,50,1741,10
256,50,1742,9
256,50,1743,9
256,50,1744,10
256,50,1745,10
256,50,1746,9
256,50,1747,10
256,50,1748,9
256,50,1749,9
256,50,1750,9
256,50,1751,9
256,50,1752,9
256,50,1753,9
256,50,1754,9
256,50,1755,9
256,50,1756,9
256,50,1757,10
256,50,1758,9
256,50,1759,9
256,50,1760,10
256,50,1761,10
256,50,1762,9
256,50,1763,9
256,50,1764,9
256,50,1765,10
256,50,1766,9
256,50,1767,9
256,50,1768,10
256,50,1769,10
256,50,1770,9
256,50,1771,9
256,50,1772,9
256,50,1773,9
256,50,1774,9
256,50,1775,9
256,50,1776,9
256,50,1777,9
256,50,1778,10
256,50,1779,10
256,50,1780,10
256,50,1781,10
256,50,1782,10
256,50,1783,10
256,50,1784,9
256,50,1785,9
256,50,1786,9
256,50,1787,10
256,50,1788,10
256,50,1789,10
256,50,1790,9
256,50,1791,9
256,50,1792,9
256,50,1793,10
256,50,1794,10
256,50,1795,10
256,50,1796,9
256,50,1797,9
256,50,1798,9
256,50,1799,10
256,50,1800,10
256,50,1801,9
256,50,1802,10
256,50,1803,10
256,50,1804,10
256,50,1805,10
256,50,1806,9
256,50,1807,9
256,50,1808,10
256,50,1809,9
256,50,1810,9
256,50,1811,9
256,50,1812,9
256,50,1813,9
256,50,1814,9
256,50,1815,9
256,50,1816,10
256,50,1817,10
256,50,1818,10
256,50,1819,9
256,50,1820,9
256,50,1821,9
256,50,1822,10
256,50,1823,10
256,50,1824,9
256,50,1825,9
256,50,1826,9
256,50,1827,10
256,50,1828,9
256,50,1829,9
256,50,1830,10
256,50,1831,10
256,50,1832,9
256,50,1833,9
256,50,1834,10
256,50,1835,9
256,50,1836,10
256,50,1837,9
256,50,1838,10
256,50,1839,9
256,50,1840,9
256,50,1841,10
256,50,1842,10
256,50,1843,10
256,50,1844,9
256,50,1845,9
256,50,1846,10
256,50,1847,10
256,50,1848,9
256,50,1849,10
256,50,1850,9
256,50,1851,9
256,50,1852,10
256,50,1853,10
256,50,1854,10
256,50,1855,10
256,50,1856,10
256,50,1857,10
256,50,1858,10
256,50,1859,10
256,50,1860,10
256,50,1861,10
256,50,1862,10
256,50,1863,10
256,50,1864,10
256,50,1865,10
256,50,1866,10
256,50,1867,10
256,50,1868,10
256,50,1869,10
256,50,1870,10
256,50,1871,9
256,50,1872,9
256,50,1873,10
256,50,1874,10
256,50,1875,10
256,50,1876,9
256,50,1877,9
256,50,1878,10
256,50,1879,10
256,50,1880,10
256,50,1881,10
256,50,1882,10
256,50,1883,10
256,50,1884,10
256,50,1885,10
256,50,1886,10
256,50,1887,9
256,50,1888,9
256,50,1889,10
256,50,1890,9
256,50,1891,9
256,50,1892,9
256,50,1893,9
256,50,1894,9
256,50,1895,9
256,50,1896,10
256,50,1897,10
256,50,1898,10
256,50,1899,10
256,50,1900,10
256,50,1901,10
256,50,1902,9
256,50,1903,10
256,50,1904,10
256,50,1905,10
256,50,1906,9
256,50,1907,10
256,50,1908,10
256,50,1909,10
256,50,1910,10
256,50,1911,10
256,50,1912,10
256,50,1913,9
256,50,1914,9
256,50,1915,9
256,50,1916,10
256,50,1917,9
256,50,1918,9
256,50,1919,10
256,50,1920,10
256,50,1921,10
256,50,1922,10
256,50,1923,10
256,50,1924,10
256,50,1925,9
256,50,1926,10
256,50,1927,10
256,50,1928,10
256,50,1929,9
256,50,1930,9
256,50,1931,9
256,50,1932,9
256,50,1933,9
256,50,1934,10
256,50,1935,10
256,50,1936,10
256,50,1937,10
256,50,1938,10
256,50,1939,10
256,50,1940,10
256,50,1941,9
256,50,1942,9
256,50,1943,10
256,50,1944,10
256,50,1945,10
256,50,1946,10
256,50,1947,10
256,50,1948,10
256,50,1949,10
256,50,1950,10
256,50,1951,9
256,50,1952,10
256,50,1953,10
256,50,1954,10
256,50,1955,10
256,50,1956,10
256,50,1957,10
256,50,1958,10
256,50,1959,10
256,50,1960,10
256,50,1961,10
256,50,1962,10
256,50,1963,10
256,50,1964,10
256,50,1965,10
256,50,1966,10
256,50,1967,10
256,50,1968,10
256,50,1969,10
256,50,1970,10
256,50,1971,10
256,50,1972,10
256,50,1973,10
256,50,1974,9
256,50,1975,10
256,50,1976,9
256,50,1977,9
256,50,1978,9
256,50,1979,9
256,50,1980,10
256,50,1981,10
256,50,1982,10
256,50,1983,10
256,50,1984,10
256,50,1985,9
256,50,1986,9
256,50,1987,10
256,50,1988,10
256,50,1989,10
256,50,1990,10
256,50,1991,9
256,50,1992,9
256,50,1993,9
256,50,1994,10
256,50,1995,9
256,50,1996,9
256,50,1997,9
256,50,1998,9
256,50,1999,9
256,50,2000,9
256,50,2001,9
256,50,2002,9
256,50,2003,10
256,50,2004,9
256,50,2005,9
256,50,2006,9
256,50,2007,9
256,50,2008,10
256,50,2009,9
256,50,2010,9
256,50,2011,10
256,50,2012,10
256,50,2013,10
256,50,2014,9
256,50,2015,10
256,50,2016,9
256,50,2017,9
256,50,2018,10
256,50,2019,9
256,50,2020,9
256,50,2021,9
256,50,2022,10
256,50,2023,9
256,50,2024,9
256,50,2025,10
256,50,2026,9
256,50,2027,9
256,50,2028,10
256,50,2029,9
256,50,2030,9
256,50,2031,9
256,50,2032,9
256,50,2033,10
256,50,2034,9
256,50,2035,9
256,50,2036,9
256,50,2037,10
256,50,2038,9
256,50,2039,9
256,50,2040,10
256,50,2041,9
256,50,2042,10
256,50,2043,9
256,50,2044,9
256,50,2045,9
256,50,2046,9
256,50,2047,10
256,50,2048,9
256,50,2049,9
256,50,2050,9
256,50,2051,9
256,50,2052,9
256,50,2053,8
256,50,2054,9
256,50,2055,10
256,50,2056,9
256,50,2057,9
256,50,2058,9
256,50,2059,9
256,50,2060,9
256,50,2061,9
256,50,2062,10
256,50,2063,9
256,50,2064,9
256,50,2065,10
256,50,2066,9
256,50,2067,9
256,50,2068,10
256,50,2069,10
256,50,2070,10
256,50,2071,9
256,50,2072,9
256,50,2073,9
256,50,2074,10
256,50,2075,9
256,50,2076,9
256,50,2077,9
256,50,2078,9
256,50,2079,10
256,50,2080,9
256,50,2081,9
256,50,2082,9
256,50,2083,9
256,50,2084,10
256,50,2085,10
256,50,2086,9
256,50,2087,9
256,50,2088,9
256,50,2089,10
256,50,2090,9
256,50,2091,10
256,50,2092,10
256,50,2093,9
256,50,2094,10
256,50,2095,10
256,50,2096,9
256,50,2097,9
256,50,2098,10
256,50,2099,10
256,50,2100,10
256,50,2101,10
256,50,2102,10
256,50,2103,10
256,50,2104,9
256,50,2105,9
256,50,2106,9
256,50,2107,9
256,50,2108,10
256,50,2109,10
256,50,2110,10
256,50,2111,10
256,50,2112,10
256,50,2113,10
256,50,2114,10
256,50,2115,10
256,50,2116,10
256,50,2117,10
256,50,2118,10
256,50,2119,9
256,50,2120,9
256,50,2121,9
256,50,2122,9
256,50,2123,9
256,50,2124,10
256,50,2125,10
256,50,2126,10
256,50,2127,10
256,50,2128,10
256,50,2129,10
256,50,2130,10
256,50,2131,10
256,50,2132,9
256,50,2133,9
256,50,2134,10
256,50,2135,10
256,50,2136,10
256,50,2137,10
256,50,2138,9
256,50,2139,10
256,50,2140,9
256,50,2141,9
256,50,2142,10
256,50,2143,10
256,50,2144,10
256,50,2145,10
256,50,2146,10
256,50,2147,10
256,50,2148,10
256,50,2149,10
256,50,2150,11
256,50,2151,10
256,50,2152,10
256,50,2153,10
256,50,2154,10
256,50,2155,9
256,50,2156,10
256,50,2157,10
256,50,2158,10
256,50,2159,10
256,50,2160,10
256,50,2161,10
256,50,2162,10
256,50,2163,10
256,50,2164,10
256,50,2165,10
256,50,2166,10
256,50,2167,10
256,50,2168,10
256,50,2169,10
256,50,2170,10
256,50,2171,10
256,50,2172,10
256,50,2173,10
256,50,2174,10
256,50,2175,10
256,50,2176,10
256,50,2177,10
256,50,2178,10
256,50,2179,10
256,50,2180,10
256,50,2181,10
256,50,2182,10
256,50,2183,10
256,50,2184,9
256,50,2185,9
256,50,2186,9
256,50,2187,9
256,50,2188,10
256,50,2189,10
256,50,2190,10
256,50,2191,10
256,50,2192,10
256,50,2193,9
256,50,2194,9
256,50,2195,9
256,50,2196,10
256,50,2197,10
256,50,2198,10
256,50,2199,9
256,50,2200,9
256,50,2201,10
256,50,2202,10
256,50,2203,10
256,50,2204,9
256,50,2205,9
256,50,2206,9
256,50,2207,9
